invoice_line_id,invoice_id,track_id,unit_price,quantity
2096,273,1479,0.99,1
2097,273,1480,0.99,1
2098,273,1481,0.99,1
2099,273,1482,0.99,1
2100,273,1483,0.99,1
2101,273,1484,0.99,1
2102,273,1485,0.99,1
2103,273,1486,0.99,1
2104,273,1487,0.99,1
2105,273,1488,0.99,1
2106,273,1489,0.99,1
2107,273,1490,0.99,1
2108,273,1491,0.99,1
2109,273,1492,0.99,1
2110,273,1493,0.99,1
2111,273,1494,0.99,1
2112,273,1495,0.99,1
2113,274,1763,0.99,1
2114,274,832,0.99,1
2115,274,2556,0.99,1
2116,274,402,0.99,1
2117,274,2693,0.99,1
2118,275,3336,0.99,1
2119,275,3459,0.99,1
2120,275,3478,0.99,1
2121,275,268,0.99,1
2122,275,1156,0.99,1
2123,275,1475,0.99,1
2124,275,611,0.99,1
2125,275,3398,0.99,1
2126,276,3300,0.99,1
2127,276,3301,0.99,1
2128,276,3302,0.99,1
2129,276,3303,0.99,1
2130,276,3304,0.99,1
2131,276,3305,0.99,1
2132,276,3306,0.99,1
2133,276,3307,0.99,1
2134,276,3308,0.99,1
2135,276,3309,0.99,1
2136,276,3310,0.99,1
2137,276,3311,0.99,1
2138,276,3312,0.99,1
2139,276,3313,0.99,1
2140,276,3314,0.99,1
2141,276,3315,0.99,1
2142,276,3316,0.99,1
2143,276,3317,0.99,1
2144,276,3318,0.99,1
2145,277,2653,0.99,1
2146,277,153,0.99,1
2147,277,1579,0.99,1
2148,277,128,0.99,1
2149,277,2421,0.99,1
2150,278,2608,0.99,1
2151,278,1487,0.99,1
2152,278,1468,0.99,1
2153,279,1759,0.99,1
2154,279,3052,0.99,1
2155,279,3459,0.99,1
2156,279,1184,0.99,1
2157,279,2647,0.99,1
2158,280,3081,0.99,1
2159,280,3082,0.99,1
2160,280,3083,0.99,1
2161,280,3084,0.99,1
2162,280,3085,0.99,1
2163,280,3086,0.99,1
2164,280,3087,0.99,1
2165,280,3088,0.99,1
2166,280,3089,0.99,1
2167,280,3090,0.99,1
2168,280,3091,0.99,1
2169,281,1902,0.99,1
2170,281,1903,0.99,1
2171,281,1904,0.99,1
2172,281,1905,0.99,1
2173,281,1906,0.99,1
2174,281,1907,0.99,1
2175,281,1908,0.99,1
2176,281,1909,0.99,1
2177,281,1910,0.99,1
2178,281,1911,0.99,1
2179,281,1912,0.99,1
2180,281,1913,0.99,1
2181,281,1914,0.99,1
2182,281,1915,0.99,1
2183,282,891,0.99,1
2184,282,892,0.99,1
2185,282,893,0.99,1
2186,282,894,0.99,1
2187,282,895,0.99,1
2188,282,896,0.99,1
2189,282,898,0.99,1
2190,282,899,0.99,1
2191,282,900,0.99,1
2192,282,901,0.99,1
2193,282,902,0.99,1
2194,282,903,0.99,1
2195,282,904,0.99,1
2196,282,905,0.99,1
2197,282,906,0.99,1
2198,282,907,0.99,1
2199,282,908,0.99,1
2200,283,1481,0.99,1
2201,283,2741,0.99,1
2202,283,2543,0.99,1
2203,283,916,0.99,1
2204,283,95,0.99,1
2205,283,2359,0.99,1
2206,283,2602,0.99,1
2207,283,1378,0.99,1
2208,283,1160,0.99,1
2209,284,194,0.99,1
2210,284,195,0.99,1
2211,284,196,0.99,1
2212,284,197,0.99,1
2213,284,198,0.99,1
2214,284,199,0.99,1
2215,284,200,0.99,1
2216,284,201,0.99,1
2217,284,202,0.99,1
2218,284,203,0.99,1
2219,284,204,0.99,1
2220,285,134,0.99,1
2221,285,1138,0.99,1
2222,285,3424,0.99,1
2223,285,1914,0.99,1
2224,285,2931,0.99,1
2225,285,2671,0.99,1
2226,285,1430,0.99,1
2227,285,2288,0.99,1
2228,285,1005,0.99,1
2229,285,2231,0.99,1
2230,286,1748,0.99,1
2231,286,2958,0.99,1
2232,287,2004,0.99,1
2233,287,2183,0.99,1
2234,288,1849,0.99,1
2235,288,53,0.99,1
2236,288,2,0.99,1
2237,288,2515,0.99,1
2238,288,2332,0.99,1
2239,288,1467,0.99,1
2240,288,2232,0.99,1
2241,288,2002,0.99,1
2242,288,2694,0.99,1
2243,288,2691,0.99,1
2244,288,3459,0.99,1
2245,289,2231,0.99,1
2246,289,2383,0.99,1
2247,289,2331,0.99,1
2248,289,3401,0.99,1
2249,289,16,0.99,1
2250,289,422,0.99,1
2251,289,1129,0.99,1
2252,290,1046,0.99,1
2253,290,840,0.99,1
2254,290,992,0.99,1
2255,290,2551,0.99,1
2256,290,438,0.99,1
2257,291,3111,0.99,1
2258,291,165,0.99,1
2259,291,2547,0.99,1
2260,292,3470,0.99,1
2261,292,1405,0.99,1
2262,292,1466,0.99,1
2263,292,1855,0.99,1
2264,292,3292,0.99,1
2265,292,1456,0.99,1
2266,292,162,0.99,1
2267,292,2234,0.99,1
2268,292,610,0.99,1
2269,292,2564,0.99,1
2270,293,3368,0.99,1
2271,293,2446,0.99,1
2272,293,1475,0.99,1
2273,293,802,0.99,1
2274,293,1783,0.99,1
2275,294,1853,0.99,1
2276,294,1997,0.99,1
2277,294,2593,0.99,1
2278,294,2149,0.99,1
2279,294,931,0.99,1
2280,294,1550,0.99,1
2281,294,937,0.99,1
2282,294,110,0.99,1
2283,294,18,0.99,1
2284,294,1757,0.99,1
2285,294,150,0.99,1
2286,295,1491,0.99,1
2287,296,1466,0.99,1
2288,296,1467,0.99,1
2289,296,1468,0.99,1
2290,296,1469,0.99,1
2291,296,1470,0.99,1
2292,296,1471,0.99,1
2293,296,1472,0.99,1
2294,296,1473,0.99,1
2295,296,1474,0.99,1
2296,296,1475,0.99,1
2297,296,1476,0.99,1
2298,296,1477,0.99,1
2299,296,1478,0.99,1
2300,297,2647,0.99,1
2301,297,3270,0.99,1
2302,297,2207,0.99,1
2303,298,692,0.99,1
2304,298,3474,0.99,1
2305,298,1474,0.99,1
2306,298,3289,0.99,1
2307,298,2965,0.99,1
2308,298,3285,0.99,1
2309,298,1810,0.99,1
2310,298,161,0.99,1
2311,298,34,0.99,1
2312,299,2106,0.99,1
2313,299,2236,0.99,1
2314,299,2668,0.99,1
2315,299,1733,0.99,1
2316,299,1042,0.99,1
2317,299,1361,0.99,1
2318,300,51,0.99,1
2319,300,52,0.99,1
2320,300,53,0.99,1
2321,300,54,0.99,1
2322,300,55,0.99,1
2323,300,56,0.99,1
2324,300,57,0.99,1
2325,300,58,0.99,1
2326,300,59,0.99,1
2327,300,60,0.99,1
2328,300,61,0.99,1
2329,300,62,0.99,1
2330,301,5,0.99,1
2331,301,1173,0.99,1
2332,301,1005,0.99,1
2333,301,1928,0.99,1
2334,301,1414,0.99,1
2335,301,1951,0.99,1
2336,301,3029,0.99,1
2337,301,2237,0.99,1
2338,302,229,0.99,1
2339,302,77,0.99,1
2340,302,147,0.99,1
2341,302,2592,0.99,1
2342,303,2648,0.99,1
2343,303,896,0.99,1
2344,303,529,0.99,1
2345,303,52,0.99,1
2346,303,1776,0.99,1
2347,303,2008,0.99,1
2348,303,1003,0.99,1
2349,303,2604,0.99,1
2350,303,548,0.99,1
2351,303,43,0.99,1
2352,304,1386,0.99,1
2353,304,839,0.99,1
2354,304,1466,0.99,1
2355,304,11,0.99,1
2356,304,1988,0.99,1
2357,304,1117,0.99,1
2358,304,1495,0.99,1
2359,305,2178,0.99,1
2360,305,2179,0.99,1
2361,305,2180,0.99,1
2362,305,2181,0.99,1
2363,305,2182,0.99,1
2364,305,2183,0.99,1
2365,305,2184,0.99,1
2366,305,2185,0.99,1
2367,305,2186,0.99,1
2368,305,2187,0.99,1
2369,305,2188,0.99,1
2370,305,2189,0.99,1
2371,305,2190,0.99,1
2372,305,2191,0.99,1
2373,305,2192,0.99,1
2374,306,49,0.99,1
2375,306,60,0.99,1
2376,306,2654,0.99,1
2377,306,1007,0.99,1
2378,306,3500,0.99,1
2379,306,1166,0.99,1
2380,306,132,0.99,1
2381,306,2380,0.99,1
2382,306,2377,0.99,1
2383,306,2558,0.99,1
2384,306,989,0.99,1
2385,307,3469,0.99,1
2386,307,1547,0.99,1
2387,307,1058,0.99,1
2388,307,1122,0.99,1
2389,307,3279,0.99,1
2390,307,2973,0.99,1
2391,307,3456,0.99,1
2392,307,3102,0.99,1
2393,307,3378,0.99,1
2394,307,38,0.99,1
2395,308,2964,0.99,1
2396,308,2965,0.99,1
2397,308,2966,0.99,1
2398,308,2967,0.99,1
2399,308,2968,0.99,1
2400,308,2969,0.99,1
2401,308,2970,0.99,1
2402,308,2971,0.99,1
2403,308,2972,0.99,1
2404,308,2973,0.99,1
2405,308,2974,0.99,1
2406,309,1782,0.99,1
2407,309,2553,0.99,1
2408,309,2418,0.99,1
2409,309,2983,0.99,1
2410,309,2628,0.99,1
2411,309,1094,0.99,1
2412,309,3296,0.99,1
2413,309,1163,0.99,1
2414,309,1165,0.99,1
2415,310,2735,0.99,1
2416,310,1489,0.99,1
2417,310,29,0.99,1
2418,310,2303,0.99,1
2419,310,1458,0.99,1
2420,310,773,0.99,1
2421,310,1549,0.99,1
2422,310,829,0.99,1
2423,310,2521,0.99,1
2424,311,1170,0.99,1
2425,311,3353,0.99,1
2426,311,81,0.99,1
2427,311,32,0.99,1
2428,311,2303,0.99,1
2429,311,3356,0.99,1
2430,312,1937,0.99,1
2431,312,79,0.99,1
2432,312,341,0.99,1
2433,312,2657,0.99,1
2434,312,85,0.99,1
2435,312,795,0.99,1
2436,312,58,0.99,1
2437,312,158,0.99,1
2438,312,1944,0.99,1
2439,312,2404,0.99,1
2440,313,1776,0.99,1
2441,313,3336,0.99,1
2442,313,1660,0.99,1
2443,313,1454,0.99,1
2444,313,2548,0.99,1
2445,314,580,0.99,1
2446,314,472,0.99,1
2447,314,2575,0.99,1
2448,314,1266,0.99,1
2449,314,38,0.99,1
2450,314,2639,0.99,1
2451,314,2232,0.99,1
2452,314,2009,0.99,1
2453,314,921,0.99,1
2454,314,31,0.99,1
2455,315,1696,0.99,1
2456,315,3265,0.99,1
2457,315,1445,0.99,1
2458,315,1807,0.99,1
2459,315,1462,0.99,1
2460,316,1050,0.99,1
2461,316,3495,0.99,1
2462,317,3288,0.99,1
2463,317,3289,0.99,1
2464,317,3290,0.99,1
2465,317,3291,0.99,1
2466,317,3292,0.99,1
2467,317,3293,0.99,1
2468,317,3294,0.99,1
2469,317,3295,0.99,1
2470,317,3296,0.99,1
2471,317,3297,0.99,1
2472,317,3298,0.99,1
2473,317,3299,0.99,1
2474,318,26,0.99,1
2475,318,1670,0.99,1
2476,318,2295,0.99,1
2477,318,201,0.99,1
2478,318,3041,0.99,1
2479,318,481,0.99,1
2480,318,227,0.99,1
2481,318,2678,0.99,1
2482,319,2640,0.99,1
2483,319,3314,0.99,1
2484,319,1828,0.99,1
2485,319,712,0.99,1
2486,319,1562,0.99,1
2487,319,1475,0.99,1
2488,319,1041,0.99,1
2489,319,1053,0.99,1
2490,319,2192,0.99,1
2491,319,62,0.99,1
2492,320,3319,0.99,1
2493,320,3320,0.99,1
2494,320,3321,0.99,1
2495,320,3322,0.99,1
2496,320,3323,0.99,1
2497,320,3324,0.99,1
2498,320,3325,0.99,1
2499,320,3326,0.99,1
2500,320,3327,0.99,1
2501,320,3328,0.99,1
2502,320,3329,0.99,1
2503,320,3330,0.99,1
2504,320,3331,0.99,1
2505,320,3332,0.99,1
2506,320,3333,0.99,1
2507,320,3334,0.99,1
2508,320,3335,0.99,1
2509,321,2607,0.99,1
2510,322,33,0.99,1
2511,322,1184,0.99,1
2512,322,2320,0.99,1
2513,322,2642,0.99,1
2514,322,3294,0.99,1
2515,322,3289,0.99,1
2516,322,2232,0.99,1
2517,322,13,0.99,1
2518,322,40,0.99,1
2519,322,1074,0.99,1
2520,323,3031,0.99,1
2521,323,3298,0.99,1
2522,323,3385,0.99,1
2523,323,2107,0.99,1
2524,323,1125,0.99,1
2525,323,2307,0.99,1
2526,323,3394,0.99,1
2527,323,1476,0.99,1
2528,324,31,0.99,1
2529,324,1160,0.99,1
2530,324,3359,0.99,1
2531,324,1721,0.99,1
2532,324,158,0.99,1
2533,325,2600,0.99,1
2534,325,3495,0.99,1
2535,325,2202,0.99,1
2536,325,2132,0.99,1
2537,325,3390,0.99,1
2538,325,2234,0.99,1
2539,325,2662,0.99,1
2540,325,1943,0.99,1
2541,325,2669,0.99,1
2542,325,2656,0.99,1
2543,326,135,0.99,1
2544,326,163,0.99,1
2545,326,3382,0.99,1
2546,326,1026,0.99,1
2547,326,1259,0.99,1
2548,326,1729,0.99,1
2549,326,3006,0.99,1
2550,326,2161,0.99,1
2551,326,529,0.99,1
2552,327,496,0.99,1
2553,327,2458,0.99,1
2554,327,459,0.99,1
2555,327,6,0.99,1
2556,327,2747,0.99,1
2557,327,1518,0.99,1
2558,327,2549,0.99,1
2559,327,54,0.99,1
2560,327,803,0.99,1
2561,328,2555,0.99,1
2562,328,1023,0.99,1
2563,328,481,0.99,1
2564,328,1502,0.99,1
2565,329,3299,0.99,1
2566,330,1133,0.99,1
2567,330,1134,0.99,1
2568,330,1135,0.99,1
2569,330,1136,0.99,1
2570,330,1137,0.99,1
2571,330,1138,0.99,1
2572,330,1139,0.99,1
2573,330,1140,0.99,1
2574,330,1141,0.99,1
2575,330,1142,0.99,1
2576,330,1143,0.99,1
2577,330,1144,0.99,1
2578,330,1145,0.99,1
2579,331,2292,0.99,1
2580,331,3350,0.99,1
2581,331,1942,0.99,1
2582,331,2401,0.99,1
2583,331,137,0.99,1
2584,331,36,0.99,1
2585,332,1422,0.99,1
2586,332,476,0.99,1
2587,332,1987,0.99,1
2588,332,1641,0.99,1
2589,332,1650,0.99,1
2590,332,2201,0.99,1
2591,332,1888,0.99,1
2592,332,1008,0.99,1
2593,332,1418,0.99,1
2594,332,2322,0.99,1
2595,333,1988,0.99,1
2596,333,2436,0.99,1
2597,333,1292,0.99,1
2598,333,3069,0.99,1
2599,333,1006,0.99,1
2600,333,2151,0.99,1
2601,334,1942,0.99,1
2602,334,1943,0.99,1
2603,334,1944,0.99,1
2604,334,1945,0.99,1
2605,334,1946,0.99,1
2606,334,1947,0.99,1
2607,334,1948,0.99,1
2608,334,1949,0.99,1
2609,334,1950,0.99,1
2610,334,1951,0.99,1
2611,334,1952,0.99,1
2612,334,1953,0.99,1
2613,334,1954,0.99,1
2614,334,1955,0.99,1
2615,334,1956,0.99,1
2616,335,2391,0.99,1
2617,335,2392,0.99,1
2618,335,2393,0.99,1
2619,335,2394,0.99,1
2620,335,2395,0.99,1
2621,335,2396,0.99,1
2622,335,2397,0.99,1
2623,335,2398,0.99,1
2624,335,2399,0.99,1
2625,335,2400,0.99,1
2626,335,2401,0.99,1
2627,335,2402,0.99,1
2628,335,2403,0.99,1
2629,335,2404,0.99,1
2630,335,2405,0.99,1
2631,336,2358,0.99,1
2632,336,2359,0.99,1
2633,336,2360,0.99,1
2634,336,2361,0.99,1
2635,336,2362,0.99,1
2636,336,2363,0.99,1
2637,336,2365,0.99,1
2638,336,2366,0.99,1
2639,336,2367,0.99,1
2640,336,2368,0.99,1
2641,336,2369,0.99,1
2642,336,2370,0.99,1
2643,336,2371,0.99,1
2644,336,2372,0.99,1
2645,336,2373,0.99,1
2646,336,2374,0.99,1
2647,337,2682,0.99,1
2648,337,2555,0.99,1
2649,337,1471,0.99,1
2650,337,1479,0.99,1
2651,337,2669,0.99,1
2652,337,804,0.99,1
2653,337,1994,0.99,1
2654,337,1487,0.99,1
2655,337,2604,0.99,1
2656,337,1496,0.99,1
2657,338,1523,0.99,1
2658,338,3295,0.99,1
2659,338,2414,0.99,1
2660,338,3100,0.99,1
2661,338,3336,0.99,1
2662,339,696,0.99,1
2663,339,2558,0.99,1
2664,339,1004,0.99,1
2665,339,2600,0.99,1
2666,339,2736,0.99,1
2667,339,1037,0.99,1
2668,339,995,0.99,1
2669,339,1387,0.99,1
2670,340,1051,0.99,1
2671,340,1457,0.99,1
2672,340,1891,0.99,1
2673,341,1520,0.99,1
2674,341,1521,0.99,1
2675,341,1522,0.99,1
2676,341,1523,0.99,1
2677,341,1524,0.99,1
2678,341,1525,0.99,1
2679,341,1526,0.99,1
2680,341,1527,0.99,1
2681,341,1528,0.99,1
2682,341,1529,0.99,1
2683,341,1530,0.99,1
2684,341,1531,0.99,1
2685,342,2507,0.99,1
2686,342,1679,0.99,1
2687,342,2208,0.99,1
2688,343,2647,0.99,1
2689,343,161,0.99,1
2690,343,2237,0.99,1
2691,343,2677,0.99,1
2692,343,437,0.99,1
2693,343,1979,0.99,1
2694,344,1479,0.99,1
2695,344,1480,0.99,1
2696,344,1481,0.99,1
2697,344,1482,0.99,1
2698,344,1483,0.99,1
2699,344,1484,0.99,1
2700,344,1485,0.99,1
2701,344,1486,0.99,1
2702,344,1487,0.99,1
2703,344,1488,0.99,1
2704,344,1489,0.99,1
2705,344,1490,0.99,1
2706,344,1491,0.99,1
2707,344,1492,0.99,1
2708,344,1493,0.99,1
2709,344,1494,0.99,1
2710,344,1495,0.99,1
2711,345,1010,0.99,1
2712,345,3094,0.99,1
2713,345,1110,0.99,1
2714,345,2106,0.99,1
2715,345,35,0.99,1
2716,345,1145,0.99,1
2717,345,1292,0.99,1
2718,345,1876,0.99,1
2719,345,3478,0.99,1
2720,345,3150,0.99,1
2721,346,2599,0.99,1
2722,346,1787,0.99,1
2723,346,2563,0.99,1
2724,346,3051,0.99,1
2725,346,2746,0.99,1
2726,346,151,0.99,1
2727,347,16,0.99,1
2728,347,62,0.99,1
2729,347,2944,0.99,1
2730,347,1554,0.99,1
2731,348,2563,0.99,1
2732,348,995,0.99,1
2733,348,9,0.99,1
2734,348,1798,0.99,1
2735,348,944,0.99,1
2736,348,2235,0.99,1
2737,348,1483,0.99,1
2738,348,2377,0.99,1
2739,348,593,0.99,1
2740,349,1712,0.99,1
2741,350,1017,0.99,1
2742,350,3042,0.99,1
2743,350,2641,0.99,1
2744,351,83,0.99,1
2745,351,998,0.99,1
2746,351,1149,0.99,1
2747,351,1787,0.99,1
2748,351,1143,0.99,1
2749,351,26,0.99,1
2750,351,1148,0.99,1
2751,351,2208,0.99,1
2752,351,2640,0.99,1
2753,351,2757,0.99,1
2754,352,2433,0.99,1
2755,353,687,0.99,1
2756,353,2258,0.99,1
2757,353,2297,0.99,1
2758,353,1470,0.99,1
2759,353,162,0.99,1
2760,353,2330,0.99,1
2761,353,605,0.99,1
2762,353,482,0.99,1
2763,353,2270,0.99,1
2764,353,1470,0.99,1
2765,354,2641,0.99,1
2766,354,1387,0.99,1
2767,354,1462,0.99,1
2768,354,1470,0.99,1
2769,354,1437,0.99,1
2770,355,2645,0.99,1
2771,355,492,0.99,1
2772,355,13,0.99,1
2773,355,51,0.99,1
2774,355,156,0.99,1
2775,355,1942,0.99,1
2776,355,2560,0.99,1
2777,356,51,0.99,1
2778,356,2641,0.99,1
2779,356,3401,0.99,1
2780,356,699,0.99,1
2781,356,1050,0.99,1
2782,356,1132,0.99,1
2783,356,486,0.99,1
2784,357,2936,0.99,1
2785,357,469,0.99,1
2786,357,1012,0.99,1
2787,358,2663,0.99,1
2788,358,93,0.99,1
2789,358,2012,0.99,1
2790,358,1121,0.99,1
2791,358,1995,0.99,1
2792,358,2661,0.99,1
2793,358,1501,0.99,1
2794,359,2663,0.99,1
2795,359,999,0.99,1
2796,359,1038,0.99,1
2797,359,689,0.99,1
2798,359,35,0.99,1
2799,359,39,0.99,1
2800,359,997,0.99,1
2801,359,426,0.99,1
2802,359,1547,0.99,1
2803,360,3359,0.99,1
2804,360,2549,0.99,1
2805,360,2514,0.99,1
2806,360,2367,0.99,1
2807,361,2308,0.99,1
2808,361,1991,0.99,1
2809,362,695,0.99,1
2810,362,696,0.99,1
2811,362,697,0.99,1
2812,362,698,0.99,1
2813,362,699,0.99,1
2814,362,700,0.99,1
2815,362,701,0.99,1
2816,362,702,0.99,1
2817,362,703,0.99,1
2818,362,704,0.99,1
2819,362,705,0.99,1
2820,362,706,0.99,1
2821,362,707,0.99,1
2822,362,708,0.99,1
2823,362,709,0.99,1
2824,362,710,0.99,1
2825,362,711,0.99,1
2826,362,712,0.99,1
2827,362,713,0.99,1
2828,362,714,0.99,1
2829,363,857,0.99,1
2830,363,3466,0.99,1
2831,363,433,0.99,1
2832,364,3268,0.99,1
2833,364,2368,0.99,1
2834,364,2322,0.99,1
2835,364,1981,0.99,1
2836,364,10,0.99,1
2837,364,222,0.99,1
2838,365,3437,0.99,1
2839,365,2323,0.99,1
2840,365,172,0.99,1
2841,365,157,0.99,1
2842,366,479,0.99,1
2843,366,2109,0.99,1
2844,366,1176,0.99,1
2845,366,1425,0.99,1
2846,366,195,0.99,1
2847,366,2406,0.99,1
2848,366,1445,0.99,1
2849,366,1585,0.99,1
2850,366,818,0.99,1
2851,367,1797,0.99,1
2852,367,2288,0.99,1
2853,367,1656,0.99,1
2854,367,1162,0.99,1
2855,367,2740,0.99,1
2856,367,2747,0.99,1
2857,367,1782,0.99,1
2858,367,154,0.99,1
2859,368,952,0.99,1
2860,368,3409,0.99,1
2861,369,3409,0.99,1
2862,369,1046,0.99,1
2863,369,1122,0.99,1
2864,369,1425,0.99,1
2865,369,2098,0.99,1
2866,369,1569,0.99,1
2867,369,2651,0.99,1
2868,369,755,0.99,1
2869,369,1199,0.99,1
2870,369,514,0.99,1
2871,370,3266,0.99,1
2872,370,3104,0.99,1
2873,370,2223,0.99,1
2874,370,1554,0.99,1
2875,370,3076,0.99,1
2876,370,1947,0.99,1
2877,370,3466,0.99,1
2878,370,1144,0.99,1
2879,370,922,0.99,1
2880,371,2410,0.99,1
2881,372,529,0.99,1
2882,372,530,0.99,1
2883,372,531,0.99,1
2884,372,532,0.99,1
2885,372,533,0.99,1
2886,372,534,0.99,1
2887,372,535,0.99,1
2888,372,536,0.99,1
2889,372,537,0.99,1
2890,372,538,0.99,1
2891,372,539,0.99,1
2892,372,540,0.99,1
2893,372,541,0.99,1
2894,372,542,0.99,1
2895,373,3365,0.99,1
2896,373,2988,0.99,1
2897,373,1491,0.99,1
2898,373,139,0.99,1
2899,374,1837,0.99,1
2900,374,2206,0.99,1
2901,374,1845,0.99,1
2902,374,2323,0.99,1
2903,374,2300,0.99,1
2904,374,469,0.99,1
2905,375,1268,0.99,1
2906,375,1269,0.99,1
2907,375,1270,0.99,1
2908,375,1271,0.99,1
2909,375,1272,0.99,1
2910,375,1273,0.99,1
2911,375,1274,0.99,1
2912,375,1275,0.99,1
2913,375,1276,0.99,1
2914,376,3106,0.99,1
2915,376,615,0.99,1
2916,376,1177,0.99,1
2917,376,706,0.99,1
2918,377,49,0.99,1
2919,377,1463,0.99,1
2920,377,2594,0.99,1
2921,378,1056,0.99,1
2922,378,2332,0.99,1
2923,378,3004,0.99,1
2924,378,2509,0.99,1
2925,379,2542,0.99,1
2926,379,2543,0.99,1
2927,379,2544,0.99,1
2928,379,2545,0.99,1
2929,379,2546,0.99,1
2930,379,2547,0.99,1
2931,379,2548,0.99,1
2932,379,2549,0.99,1
2933,379,2550,0.99,1
2934,379,2551,0.99,1
2935,379,2552,0.99,1
2936,379,2553,0.99,1
2937,380,1425,0.99,1
2938,380,2330,0.99,1
2939,380,1250,0.99,1
2940,380,475,0.99,1
2941,380,1448,0.99,1
2942,380,2607,0.99,1
2943,380,2382,0.99,1
2944,380,2646,0.99,1
2945,380,1553,0.99,1
2946,380,1999,0.99,1
2947,381,1133,0.99,1
2948,381,1134,0.99,1
2949,381,1135,0.99,1
2950,381,1136,0.99,1
2951,381,1137,0.99,1
2952,381,1138,0.99,1
2953,381,1139,0.99,1
2954,381,1140,0.99,1
2955,381,1141,0.99,1
2956,381,1142,0.99,1
2957,381,1143,0.99,1
2958,381,1144,0.99,1
2959,381,1145,0.99,1
2960,382,1008,0.99,1
2961,382,1483,0.99,1
2962,382,43,0.99,1
2963,382,2307,0.99,1
2964,383,2647,0.99,1
2965,383,2921,0.99,1
2966,383,1121,0.99,1
2967,383,1030,0.99,1
2968,383,1416,0.99,1
2969,383,486,0.99,1
2970,383,830,0.99,1
2971,383,3358,0.99,1
2972,383,2663,0.99,1
2973,383,1140,0.99,1
2974,384,2652,0.99,1
2975,384,1143,0.99,1
2976,384,3424,0.99,1
2977,384,989,0.99,1
2978,384,1131,0.99,1
2979,384,152,0.99,1
2980,384,2548,0.99,1
2981,384,1559,0.99,1
2982,384,940,0.99,1
2983,384,2658,0.99,1
2984,384,2236,0.99,1
2985,385,908,0.99,1
2986,385,1,0.99,1
2987,385,1101,0.99,1
2988,385,2192,0.99,1
2989,385,902,0.99,1
2990,385,66,0.99,1
2991,385,155,0.99,1
2992,386,45,0.99,1
2993,386,430,0.99,1
2994,386,2636,0.99,1
2995,386,3298,0.99,1
2996,386,1435,0.99,1
2997,387,3376,0.99,1
2998,387,337,0.99,1
2999,387,622,0.99,1
3000,387,1764,0.99,1
3001,387,2562,0.99,1
3002,387,2621,0.99,1
3003,388,999,0.99,1
3004,388,1000,0.99,1
3005,388,1001,0.99,1
3006,388,1002,0.99,1
3007,388,1003,0.99,1
3008,388,1004,0.99,1
3009,388,1005,0.99,1
3010,388,1006,0.99,1
3011,388,1007,0.99,1
3012,388,1008,0.99,1
3013,389,3064,0.99,1
3014,389,3065,0.99,1
3015,389,3066,0.99,1
3016,389,3067,0.99,1
3017,389,3068,0.99,1
3018,389,3069,0.99,1
3019,389,3070,0.99,1
3020,389,3071,0.99,1
3021,389,3072,0.99,1
3022,389,3073,0.99,1
3023,389,3074,0.99,1
3024,389,3075,0.99,1
3025,389,3076,0.99,1
3026,389,3077,0.99,1
3027,389,3078,0.99,1
3028,389,3079,0.99,1
3029,389,3080,0.99,1
3030,390,1988,0.99,1
3031,390,2697,0.99,1
3032,390,2371,0.99,1
3033,391,80,0.99,1
3034,391,82,0.99,1
3035,391,1791,0.99,1
3036,391,1372,0.99,1
3037,392,1853,0.99,1
3038,392,1854,0.99,1
3039,392,1855,0.99,1
3040,392,1856,0.99,1
3041,392,1857,0.99,1
3042,392,1858,0.99,1
3043,392,1859,0.99,1
3044,392,1860,0.99,1
3045,393,1703,0.99,1
3046,393,3006,0.99,1
3047,393,914,0.99,1
3048,393,2377,0.99,1
3049,393,3465,0.99,1
3050,393,2508,0.99,1
3051,393,80,0.99,1
3052,393,1136,0.99,1
3053,393,2650,0.99,1
3054,393,1827,0.99,1
3055,393,3463,0.99,1
3056,394,2736,0.99,1
3057,394,1648,0.99,1
3058,394,2564,0.99,1
3059,394,2563,0.99,1
3060,394,1035,0.99,1
3061,394,15,0.99,1
3062,394,1992,0.99,1
3063,394,2683,0.99,1
3064,395,3336,0.99,1
3065,395,3393,0.99,1
3066,395,1570,0.99,1
3067,395,2659,0.99,1
3068,395,2516,0.99,1
3069,395,1231,0.99,1
3070,395,757,0.99,1
3071,395,2558,0.99,1
3072,395,906,0.99,1
3073,395,3257,0.99,1
3074,396,2679,0.99,1
3075,396,822,0.99,1
3076,396,2548,0.99,1
3077,396,2517,0.99,1
3078,396,3385,0.99,1
3079,396,2559,0.99,1
3080,396,2590,0.99,1
3081,396,2382,0.99,1
3082,396,3474,0.99,1
3083,397,1485,0.99,1
3084,397,781,0.99,1
3085,397,3083,0.99,1
3086,397,3353,0.99,1
3087,397,2563,0.99,1
3088,397,1495,0.99,1
3089,397,1778,0.99,1
3090,398,2506,0.99,1
3091,398,2507,0.99,1
3092,398,2508,0.99,1
3093,398,2509,0.99,1
3094,398,2510,0.99,1
3095,398,2511,0.99,1
3096,398,2512,0.99,1
3097,398,2513,0.99,1
3098,398,2514,0.99,1
3099,398,2515,0.99,1
3100,398,2516,0.99,1
3101,398,2517,0.99,1
3102,398,2518,0.99,1
3103,398,2519,0.99,1
3104,398,2520,0.99,1
3105,398,2521,0.99,1
3106,398,2522,0.99,1
3107,399,1146,0.99,1
3108,399,1147,0.99,1
3109,399,1148,0.99,1
3110,399,1149,0.99,1
